id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
612243398033258133,Rental unit in Barcelona · ★4.93 · 1 bedroom · 2 beds · 1 bath,455799150,Maria,Eixample,la Dreta de l'Eixample,41.39303,2.15942,Entire home/apt,226,5,46,2023-06-03,3.75,1,236,45,hutb-296821
598424262973675987,Condo in Barcelona · 1 bedroom · 2 beds · 2 baths,449046746,Torben,Ciutat Vella,el Raval,41.37764,2.16533,Entire home/apt,50,32,2,2023-05-11,0.87,2,333,2,
612266030100872433,Condo in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 2 baths,5851527,Erez,Ciutat Vella,el Raval,41.37621,2.17178,Entire home/apt,99,31,6,2023-05-17,0.56,1,314,6,
598457655429034888,Rental unit in Barcelona · 2 bedrooms · 4 beds · 1 bath,3376710,Maria StayBarcelona,Horta-Guinardó,el Guinardó,41.41987,2.17917,Entire home/apt,112,3,2,2023-05-21,0.17,38,217,2,HUTB-011636
598468673580025173,Rental unit in Barcelona · ★4.44 · 2 bedrooms · 4 beds · 1 bath,157746231,Natalia,Sant Andreu,el Congrés i els Indians,41.42007,2.18092,Entire home/apt,115,3,18,2023-04-27,1.31,37,278,15,HUTB-011636
603278316867687150,Serviced apartment in Barcelona · ★4.63 · 2 bedrooms · 4 beds · 1.5 baths,448915869,Jesus,Eixample,la Dreta de l'Eixample,41.39033,2.16894,Entire home/apt,352,1,19,2023-05-28,1.45,3,293,17,HUTB-004601
598509805610595629,Guest suite in Barcelona · ★4.97 · 1 bedroom · 2 beds · 1 bath,241537222,Benjamin,Sant Martí,el Clot,41.410339,2.188403,Entire home/apt,174,2,70,2023-06-06,5.32,1,260,65,Exempt
603288020845523338,Serviced apartment in Barcelona · ★4.77 · 1 bedroom · 2 beds · 1 bath,448915869,Jesus,Eixample,la Dreta de l'Eixample,41.39205,2.16795,Entire home/apt,300,1,13,2023-05-15,0.96,3,298,12,HUTB-009130
612298250575147864,Rental unit in Barcelona · ★4.13 · 1 bedroom · 2 beds · 1 private bath,85170358,Camila,Eixample,la Nova Esquerra de l'Eixample,41.37887,2.15101,Private room,90,2,8,2022-11-19,0.76,1,161,8,
612300869059921019,Rental unit in Barcelona · 2 bedrooms · 3 beds · 1 bath,455819500,Barbara,Gràcia,la Vila de Gràcia,41.40684,2.15425,Entire home/apt,68,32,1,2022-08-01,0.10,1,220,1,
598948467063185210,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,450924555,B-F Gothic Quarter,Ciutat Vella,el Barri Gòtic,41.38079,2.17743,Entire home/apt,50,32,1,2023-01-02,0.19,11,227,1,Exempt
603319606776198279,Rental unit in Barcelona · ★4.55 · 4 bedrooms · 8 beds · 2 baths,453911711,Friendly Rentals,Eixample,la Dreta de l'Eixample,41.39566,2.16426,Entire home/apt,640,1,33,2023-05-26,2.66,1,161,32,HUTB-002002
598990369105941110,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,450924555,B-F Gothic Quarter,Ciutat Vella,el Barri Gòtic,41.3807,2.17771,Entire home/apt,65,32,2,2022-11-05,0.17,11,218,2,Exempt
604016200668426217,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,4260952,Marc  I Laia,Ciutat Vella,la Barceloneta,41.38188,2.18725,Entire home/apt,93,32,3,2023-01-06,0.32,11,294,3,Exempt
612312631984786535,Loft in Barcelona · Studio · 2 beds · 1.5 baths,748842,Mauricio,Sant Martí,el Poblenou,41.39528,2.20013,Entire home/apt,180,21,1,2022-10-16,0.13,1,324,1,
599004115286486884,Condo in Barcelona · ★4.13 · 1 bedroom · 1 bed · 1 bath,452833081,Friendly Rentals,Ciutat Vella,el Barri Gòtic,41.38103,2.18223,Entire home/apt,264,1,8,2023-04-27,0.69,2,251,8,HUTB-003345
612315805329855745,Rental unit in Barcelona · ★4.50 · 4 bedrooms · 4 beds · 1.5 baths,2202284,Johanna,Nou Barris,la Guineueta,41.43615,2.17145,Entire home/apt,85,31,4,2023-05-25,0.35,18,156,4,
599004382266263967,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,450924555,B-F Gothic Quarter,Ciutat Vella,el Barri Gòtic,41.38219,2.17593,Entire home/apt,65,32,2,2023-04-30,0.78,11,187,2,Exempt
599024144917672674,Condo in Barcelona · ★3.82 · 1 bedroom · 3 beds · 1 bath,452833081,Friendly Rentals,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38196,2.1819,Entire home/apt,264,1,11,2023-04-12,0.93,2,200,11,HUTB-003343
612324785104016552,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,425349326,Singh,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38564412649239,2.178179146307261,Entire home/apt,500,4,1,2023-05-30,1,1,69,1,HUTCC000481
612685187365252680,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.39153307076026,2.1653763762675893,Entire home/apt,147,31,0,,,265,251,0,
604145646604676704,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,452857976,Pia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3834997,2.1826662,Entire home/apt,204,2,8,2023-06-04,1.90,1,315,8,Exempt
599032689013622504,Rental unit in Barcelona · ★2.33 · 1 bedroom · 1 bed · 1 bath,450924555,B-F Gothic Quarter,Ciutat Vella,el Barri Gòtic,41.38034,2.1757,Entire home/apt,50,32,3,2022-12-29,0.31,11,270,3,Exempt
604217973565540988,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths,346367515,Ukio,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39844900324302,2.1457160096899215,Entire home/apt,160,31,0,,,265,270,0,
612744077713963174,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.396465258634336,2.1770611577082906,Entire home/apt,124,31,1,2023-06-01,1,265,304,1,
599043241262104487,Rental unit in Barcelona · ★4.67 · 2 bedrooms · 2 beds · 1 bath,450924555,B-F Gothic Quarter,Ciutat Vella,el Barri Gòtic,41.3805,2.17578,Entire home/apt,65,32,3,2023-03-17,0.38,11,174,3,Exempt
612773261241707947,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.39631,2.17701,Entire home/apt,103,31,0,,,265,275,0,
604370268896110791,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,202668449,Xavier,Nou Barris,la Trinitat Nova,41.44765,2.18265,Private room,69,31,0,,,2,221,0,
599059153878026922,Rental unit in Barcelona · ★4.55 · 1 bedroom · 1 bed · 1 bath,79703460,Elizeth,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41195,2.14022,Private room,40,31,11,2022-08-15,0.80,8,40,4,
612852285075636149,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.39653628601897,2.1770249493883305,Entire home/apt,106,31,0,,,265,267,0,
599152377470188443,Rental unit in Barcelona · ★4.48 · 1 bedroom · 2 beds · 1 bath,299462,Stay U-Nique,Gràcia,la Vila de Gràcia,41.40065,2.15709,Entire home/apt,181,2,29,2023-05-13,2.08,149,342,25,HUTB-004645
599186284625868619,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,285242719,Antonella,Gràcia,la Vila de Gràcia,41.40112,2.16003,Private room,50,14,2,2023-05-18,0.50,2,22,2,
604450161830244673,Rental unit in Barcelona · ★4.47 · 2 bedrooms · 1 bed · 1 shared bath,454169428,Arthur,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38649,2.18299,Private room,33,31,19,2022-08-22,1.48,1,221,13,
599191210912533031,Loft in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,26059902,Jenny & Pol,Nou Barris,Vilapicina i la Torre Llobeta,41.42653,2.17247,Entire home/apt,50,32,3,2023-04-01,0.29,20,344,3,
599304195181075394,Loft in Barcelona · ★4.0 · 2 bedrooms · 3 beds · 1 bath,3937003,Pedro,Eixample,la Nova Esquerra de l'Eixample,41.38505,2.15365,Entire home/apt,72,32,3,2023-05-18,0.25,6,365,3,
612868627020257697,Rental unit in Barcelona · ★4.46 · 3 bedrooms · 3 beds · 2 baths,394270439,Laura,Eixample,la Sagrada Família,41.41089,2.17474,Entire home/apt,296,4,28,2023-05-30,2.45,32,343,28,HUTB-008258
599711745181631967,Rental unit in Barcelona · ★4.49 · 1 bedroom · 1 bed · 1 shared bath,212399924,Jacinto,Ciutat Vella,el Barri Gòtic,41.38219,2.18001,Private room,58,31,70,2023-06-03,5.36,1,20,63,
612868849985013103,Rental unit in Barcelona · ★4.78 · 2 bedrooms · 2 beds · 2 baths,394270439,Laura,Eixample,el Fort Pienc,41.39734,2.18049,Entire home/apt,308,4,40,2023-05-29,3.12,32,323,39,HUTB-010710
612869004979397063,Rental unit in Barcelona · ★4.05 · 3 bedrooms · 4 beds · 1.5 baths,394270439,Laura,Sant Martí,el Camp de l'Arpa del Clot,41.40854,2.18088,Entire home/apt,244,4,39,2023-05-29,3.23,32,294,39,HUTB-009076
604760398567369260,Condo in Barcelona · ★4.0 · Studio · 2 beds · 1 bath,454228366,Friendly Rentals,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38497,2.18344,Entire home/apt,265,1,16,2023-05-23,1.37,1,209,16,HUTB-000185
599739813738921394,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,9002124,Alejandra,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3979,2.14642,Private room,24,31,0,,,3,162,0,
604803375672753220,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,346367515,Ukio,Les Corts,les Corts,41.39106,2.13563,Entire home/apt,160,31,0,,,265,273,0,
604823244440152095,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,1298586,Kristjan & Ana,Les Corts,la Maternitat i Sant Ramon,41.38085,2.12341,Entire home/apt,100,60,1,2022-06-30,0.09,7,205,1,
599775844082549566,Serviced apartment in Barcelona · ★4.50 · 2 bedrooms · 2 beds · 2 baths,397090058,Caterina,Sant Martí,el Poblenou,41.40449,2.20628,Entire home/apt,110,32,4,2023-05-26,0.43,10,21,4,
604936350988798002,Rental unit in Barcelona · 3 bedrooms · 5 beds · 2 baths,158023606,Habitat Apartments,Ciutat Vella,el Barri Gòtic,41.38648,2.1746,Entire home/apt,229,1,1,2023-01-06,0.19,133,88,1,Exempt
604941267432281103,Rental unit in Barcelona · 3 bedrooms · 4 beds · 1 bath,178392708,Enjoy Apartments,Eixample,la Dreta de l'Eixample,41.39397,2.1716,Entire home/apt,289,3,0,,,25,0,0,HUTB-003194
612869275012681908,Rental unit in Barcelona · ★4.41 · 1 bedroom · 1 bed · 1 bath,394270439,Laura,Eixample,la Dreta de l'Eixample,41.39128,2.17456,Entire home/apt,213,4,37,2023-06-05,2.93,32,334,35,HUTB-002275
612869429073794762,Rental unit in Barcelona · ★4.46 · 3 bedrooms · 4 beds · 1 bath,394270439,Laura,Eixample,la Dreta de l'Eixample,41.39112,2.17633,Entire home/apt,356,4,39,2023-06-06,3.07,32,327,38,HUTB-002277
615809038593645680,Boutique hotel in Barcelona · 1 bedroom · 1 bath,388714704,Sonder (Barcelona),Eixample,la Dreta de l'Eixample,41.38999,2.1649,Private room,413,1,0,,,43,350,0,HUTB-220117
612869710338050832,Rental unit in Barcelona · ★4.55 · 2 bedrooms · 2 beds · 2 baths,394270439,Laura,Eixample,l'Antiga Esquerra de l'Eixample,41.38882,2.15795,Entire home/apt,323,4,33,2023-06-06,2.51,32,325,31,HUTB-010161
604948976097641390,Rental unit in Barcelona · 3 bedrooms · 3 beds · 1 bath,178392708,Enjoy Apartments,Eixample,la Dreta de l'Eixample,41.39357,2.16944,Entire home/apt,289,3,0,,,25,0,0,HUTB-003198
615811294814687103,Boutique hotel in Barcelona · 1 bedroom · 1 bath,388714704,Sonder (Barcelona),Eixample,la Dreta de l'Eixample,41.39103,2.16705,Private room,353,1,0,,,43,340,0,HUTB-220117
615813250667408743,Boutique hotel in Barcelona · 1 bedroom · 1 bath,388714704,Sonder (Barcelona),Eixample,la Dreta de l'Eixample,41.39137,2.16701,Private room,280,1,0,,,43,326,0,HUTB-220117
605650903690215597,Boat in Barcelona · ★4.89 · 4 bedrooms · 4 beds · 2 baths,18137193,Kenam,Sant Martí,el Besòs i el Maresme,41.41104,2.22056,Entire home/apt,508,3,27,2023-05-26,2.49,1,123,27,Exempt
615959410108699213,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,253465692,Josep,Ciutat Vella,el Barri Gòtic,41.38206,2.17691,Entire home/apt,69,32,3,2023-04-30,0.30,27,283,3,
605703518340969075,Rental unit in Barcelona · ★4.86 · 2 bedrooms · 2 beds · 1 bath,114398059,Aida,Horta-Guinardó,el Guinardó,41.4186,2.17134,Entire home/apt,70,32,7,2023-04-30,0.61,1,220,7,Exempt
612898965040665424,Rental unit in Barcelona · ★4.33 · 2 bedrooms · 3 beds · 2 baths,43259405,Silvia,Eixample,l'Antiga Esquerra de l'Eixample,41.39321250660957,2.1566211895684524,Entire home/apt,267,1,3,2023-05-13,1.00,5,302,3,HUTB-005078
615996005649336969,Vacation home in Barcelona · 2 bedrooms · 2 beds · 2 baths,20388548,Basma,Eixample,la Dreta de l'Eixample,41.3859,2.16643,Entire home/apt,250,7,1,2023-01-14,0.20,1,344,1,
613060389897931575,Rental unit in Barcelona · ★4.90 · 1 bedroom · 1 bed · 1 bath,40364868,Alexandra,Sants-Montjuïc,el Poble Sec,41.37134,2.16551,Entire home/apt,104,4,31,2023-06-06,4.04,2,222,31,
605869700104233524,Rental unit in Barcelona · 2 bedrooms · 4 beds · 2 baths,5264883,Unique,Ciutat Vella,el Barri Gòtic,41.383072,2.179548,Entire home/apt,93,32,2,2023-01-22,0.17,45,299,2,Exempt
616286146310894922,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 baths,43153994,Fernando,Ciutat Vella,la Barceloneta,41.3795297,2.1891176,Entire home/apt,68,32,0,,,1,67,0,
607685338137921898,Rental unit in Barcelona · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,69854162,Matero,Eixample,la Sagrada Família,41.40544,2.17517,Private room,38,31,31,2023-03-05,2.38,1,303,25,
613061727666778494,Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1 bath,731009,Marc,Sants-Montjuïc,Hostafrancs,41.37703,2.14338,Entire home/apt,65,32,6,2023-05-04,0.63,10,306,6,
613145619545540994,Rental unit in Barcelona · 2 bedrooms · 3 beds · 1 bath,429753625,Ana,Eixample,la Dreta de l'Eixample,41.38967,2.16564,Entire home/apt,193,31,0,,,1,365,0,
616361149109666147,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,177892051,Sairy,Nou Barris,Vilapicina i la Torre Llobeta,41.43014,2.17639,Private room,34,31,3,2022-06-19,0.24,1,90,1,
613437064983034690,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,355345015,Fran,Ciutat Vella,el Raval,41.376943524288286,2.166793873079598,Private room,19,32,3,2023-04-28,1.38,7,35,3,
607713975863478465,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,220918313,Osvaldo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38782,2.18081,Entire home/apt,180,15,10,2023-05-16,0.93,6,14,10,Exempt
607793779543659578,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,48811338,Victoria,Sant Martí,el Poblenou,41.40692,2.20366,Private room,42,31,3,2023-03-05,0.36,2,60,3,
617340565353319819,casa particular in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,49921153,Adam,Ciutat Vella,el Raval,41.37706,2.16633,Private room,45,31,5,2023-02-28,0.50,1,46,5,
607798099070069850,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,448934339,Michell,Sants-Montjuïc,Sants,41.3751,2.13186,Private room,22,31,1,2022-10-02,0.12,1,344,1,
613469026813250579,Rental unit in Barcelona · ★4.75 · 2 bedrooms · 2 beds · 1 bath,383290348,Oscar,Eixample,l'Antiga Esquerra de l'Eixample,41.392452,2.156243,Entire home/apt,145,31,4,2023-04-05,0.38,1,330,4,
613477872019064295,Rental unit in Barcelona · 3 bedrooms · 3 beds · 3 baths,146859530,Happy Houses Barcelona,Ciutat Vella,el Barri Gòtic,41.38205,2.17342,Entire home/apt,361,1,0,,,5,98,0,Exempt
617782097807907933,Rental unit in Barcelona · ★4.86 · 2 bedrooms · 3 beds · 2 baths,4039955,Fabrice,Sants-Montjuïc,el Poble Sec,41.37476,2.1659,Entire home/apt,319,2,50,2023-06-07,4.95,2,304,50,HUTB-007372
613483731426168134,Serviced apartment in Barcelona · 2 bedrooms · 3 beds · 2 baths,455185866,Harmony Serviced Residences,Eixample,la Dreta de l'Eixample,41.389565,2.163969,Entire home/apt,300,32,0,,,9,185,0,Exempt
607837139320909405,Rental unit in Barcelona · ★4.27 · 1 bedroom · 1 bed · 1 shared bath,446537935,Claudia And Jhon,Ciutat Vella,el Barri Gòtic,41.3838576,2.1775174,Private room,130,3,11,2023-05-19,1.82,2,40,11,
617806977071296424,Guesthouse in Barcelona · 2 bedrooms · 1 bed · 1 shared bath,453905595,Patricio Andrés,Sants-Montjuïc,el Poble Sec,41.37428,2.16438,Private room,42,1,0,,,1,275,0,
607907530110718284,Rental unit in Barcelona · ★4.96 · 1 bedroom · 2 beds · 1 shared bath,420415595,Maria,Sant Andreu,Sant Andreu,41.438412,2.190909,Private room,25,31,28,2022-11-02,2.17,2,365,20,
608326711171270326,Boutique hotel in Barcelona · ★4.83 · 1 bedroom · 1 bed · 1 private bath,342801269,Destination BCN - Rooms,Ciutat Vella,el Raval,41.38559,2.16517,Private room,162,2,29,2023-05-28,2.28,7,45,28,HB-004344
613503537492295661,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,355345015,Fran,Sant Martí,Sant Martí de Provençals,41.41373,2.19682,Private room,19,32,5,2023-02-28,0.59,7,67,5,
613565427575793486,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,10028428,Vi,Eixample,la Dreta de l'Eixample,41.38919,2.1703,Entire home/apt,110,31,0,,,2,41,0,
613566168101599936,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,355345015,Fran,Ciutat Vella,el Raval,41.37646,2.16791,Private room,40,14,4,2023-05-31,0.66,7,50,4,
613566586439328007,Serviced apartment in Barcelona · 2 bedrooms · 3 beds · 2 baths,455185866,Harmony Serviced Residences,Eixample,la Dreta de l'Eixample,41.389565,2.163969,Entire home/apt,225,32,1,2023-03-23,0.37,9,349,1,Exempt
617839076813585301,Guesthouse in Barcelona · ★4.33 · 1 bedroom · 1 bed · 1 bath,455798266,Gerard,Sants-Montjuïc,Sants - Badal,41.37384,2.12627,Entire home/apt,50,32,3,2023-05-17,0.36,2,336,3,Exempt
613625883779020479,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.39800110220567,2.175111158234418,Entire home/apt,120,31,0,,,265,232,0,
608407720546040876,Condo in Barcelona · 2 bedrooms · 1 bed · 2 baths,58181296,Eduardo,Eixample,la Sagrada Família,41.40649,2.17671,Private room,85,31,0,,,1,363,0,
608412294363236391,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,190558739,Fary And Khalil,Horta-Guinardó,el Carmel,41.42341,2.1535,Private room,17,31,2,2023-04-29,0.23,2,126,2,
617854605067842741,Guesthouse in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 bath,267312990,Gerard Y Eva,Sants-Montjuïc,Sants - Badal,41.37557,2.1244,Entire home/apt,50,32,4,2023-01-29,0.37,3,345,4,Exempt
608495139527023905,Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths,18223395,Oak,Les Corts,les Corts,41.38733,2.13853,Entire home/apt,80,32,0,,,3,253,0,
613652300448627888,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,455307697,Atemporal,Ciutat Vella,la Barceloneta,41.38003,2.18915,Entire home/apt,33,32,0,,,7,201,0,
617856136471682376,Serviced apartment in Barcelona · 2 bedrooms · 2 beds · 2 baths,47171261,Lodging Team,Eixample,l'Antiga Esquerra de l'Eixample,41.38646,2.15505,Entire home/apt,187,32,1,2023-05-01,0.73,72,63,1,Exempt
617911681496767667,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,6907539,Jud,Ciutat Vella,el Raval,41.38294,2.16506,Entire home/apt,53,32,2,2022-12-01,0.24,10,1,2,
613715081387951438,Condo in Barcelona · ★4.57 · 2 bedrooms · 3 beds · 1.5 baths,4760775,Carles,Eixample,la Sagrada Família,41.4068603515625,2.1774630546569824,Entire home/apt,130,32,7,2023-05-18,0.61,1,249,7,
614037380661464506,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 baths,1709128,Denis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.389345482043474,2.1795521206099724,Entire home/apt,55,32,0,,,7,321,0,
614192219450141466,Rental unit in Barcelona · ★4.83 · 2 bedrooms · 3 beds · 2 baths,264070042,Carlota,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40886,2.16357,Entire home/apt,205,2,46,2023-05-27,3.59,6,170,44,HUTB-004614
608527522875591705,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1.5 baths,455005428,Doglas,Horta-Guinardó,Can Baró,41.41587,2.16504,Entire home/apt,80,2,0,,,1,0,0,Exempt
617933317755572818,Serviced apartment in Barcelona · ★4.76 · 4 bedrooms · 7 beds · 2 baths,4085156,BBarcelona,Eixample,la Sagrada Família,41.4092,2.17884,Entire home/apt,293,1,25,2023-05-07,2.29,21,135,25,HUTB-010745
608550274459547175,Rental unit in Barcelona · 4 bedrooms · 5 beds · 3 baths,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.38459,2.15594,Entire home/apt,176,31,1,2022-10-13,0.12,265,88,1,
614232491138464884,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,253465692,Josep,Ciutat Vella,el Barri Gòtic,41.3823,2.178,Entire home/apt,69,32,2,2023-03-20,0.17,27,230,2,Exempt
617938058269324379,Serviced apartment in Barcelona · ★4.54 · 3 bedrooms · 6 beds · 2 baths,4085156,BBarcelona,Eixample,la Sagrada Família,41.40844,2.17802,Entire home/apt,377,1,24,2023-05-15,2.11,21,151,24,HUTB-010744
614261433217544712,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,455307697,Atemporal,Ciutat Vella,la Barceloneta,41.38034,2.18894,Entire home/apt,33,32,0,,,7,280,0,
